,src_id,dst_id
13874,680,3209
13875,680,3216
13876,680,3292
13877,680,3303
13878,680,4134
13880,680,5400
13884,680,5539
13885,680,6461
13886,680,6661
13889,680,6774
13892,680,8075
13893,680,8218
13894,680,8220
13895,680,8359
13897,680,8426
13898,680,8447
13900,680,8455
13902,680,8657
13903,680,8708
13904,680,8763
13905,680,8767
13906,680,8881
13907,680,8966
13908,680,9002
13909,680,9009
13910,680,9063
13912,680,9145
13914,680,9304
13916,680,12552
13919,680,12779
13922,680,12874
13923,680,13030
13926,680,13101
13928,680,13237
13929,680,13335
13933,680,15169
13936,680,16097
13937,680,16265
13942,680,20647
13943,680,20676
13944,680,20773
13945,680,20804
13947,680,20940
13951,680,22822
13952,680,24482
13954,680,24724
13956,680,24961
13957,680,25091
13959,680,25291
13963,680,29208
13968,680,31500
13970,680,32787
13971,680,32934
13973,680,34224
13975,680,34309
13977,680,34549
13984,680,36351
13987,680,39572
13990,680,41327
13993,680,41998
13994,680,42652
13996,680,43350
14001,680,47147
14009,680,49544
14011,680,49981
14012,680,50107
14014,680,50245
14019,680,56665
14025,680,60388
14043,680,1299
14044,680,3320
14045,680,3356
14046,680,20965
14047,701,174
14048,701,209
14049,701,286
14050,701,577
14056,701,702
14057,701,703
14059,701,714
14063,701,1239
14064,701,1273
14065,701,1280
14067,701,1299
14089,701,2497
14090,701,2516
14094,701,2828
14096,701,2914
14100,701,3257
14101,701,3292
14102,701,3320
14103,701,3356
14110,701,3491
14122,701,4134
14126,701,4230
14134,701,4637
14136,701,4766
14137,701,4775
14138,701,4837
14142,701,5511
14147,701,6130
14153,701,6306
14159,701,6453
14160,701,6461
14166,701,6619
14169,701,6648
14170,701,6762
14171,701,6830
14180,701,7018
14201,701,7713
14207,701,7922
14210,701,8075
14213,701,8151
14214,701,9299
14215,701,9318
14217,701,9680
14218,701,9929
14221,701,10310
14316,701,12252
14319,701,12956
14321,701,13335
14350,701,13786
14369,701,14080
14393,701,14551
14410,701,14754
14432,701,15169
14494,701,17072
14557,701,19037
14561,701,19174
14625,701,20940
14706,701,22822
14726,701,23148
14852,701,28007
14970,701,32934
15070,701,37721
15116,701,45758
15229,701,58453
15463,715,7922
15466,715,2914
15469,852,174
15470,852,286
15472,852,577
15473,852,714
15511,852,2497
15512,852,2603
15519,852,3303
15520,852,3491
15524,852,4134
15526,852,4766
15527,852,4826
15528,852,4837
15533,852,6128
15537,852,6327
15538,852,6461
15539,852,7029
15541,852,7713
15545,852,7922
15546,852,7992
15547,852,8075
15549,852,8220
15550,852,9002
15551,852,9318
15553,852,11164
15556,852,11404
15562,852,12200
15563,852,13030
15564,852,13335
15568,852,13768
15574,852,14537
15587,852,15169
15600,852,18106
15622,852,20115
15623,852,20119
15624,852,20473
15625,852,20940
15628,852,21859
15639,852,22822
15642,852,23033
15649,852,24482
15662,852,29791
15663,852,29802
15664,852,29838
15670,852,31133
15673,852,32097
15680,852,32934
15684,852,35280
15686,852,36149
15688,852,36236
15689,852,36351
15695,852,39386
15696,852,40065
15701,852,40676
15705,852,41095
15711,852,49544
15733,852,60068
15736,852,62955
15791,852,1299
15792,852,2914
15793,852,3257
15794,852,3356
15795,1103,702
15796,1103,714
15805,1103,1136
15811,1103,1239
15813,1103,1267
15814,1103,1680
15815,1103,1764
15816,1103,1820
15820,1103,2119
15821,1103,2603
15822,1103,2686
15826,1103,3209
15828,1103,3216
15829,1103,3223
15830,1103,3267
15832,1103,3292
15833,1103,3303
15834,1103,3326
15835,1103,3327
15837,1103,3462
15838,1103,3741
15841,1103,4637
15842,1103,4651
15843,1103,4657
15845,1103,4775
15846,1103,4788
15852,1103,5603
15855,1103,5713
15856,1103,6661
15857,1103,6663
15864,1103,6774
15865,1103,6830
15866,1103,6866
15868,1103,7473
15870,1103,7552
15871,1103,7642
15872,1103,7713
15874,1103,8075
15875,1103,8218
15876,1103,8220
15877,1103,8262
15881,1103,8359
15882,1103,8368
15884,1103,8400
15885,1103,8426
15886,1103,8447
15887,1103,8455
15888,1103,8468
15889,1103,8473
15890,1103,8501
15891,1103,8529
15893,1103,8551
15898,1103,8657
15900,1103,8708
15901,1103,8732
15902,1103,8758
15903,1103,8764
15904,1103,8767
15905,1103,8781
15907,1103,8881
15909,1103,8932
15910,1103,8953
15911,1103,8966
15912,1103,9002
15913,1103,9009
15915,1103,9116
15918,1103,9145
15920,1103,9299
15921,1103,9304
15922,1103,9318
15924,1103,9381
15925,1103,9498
15928,1103,12189
15929,1103,12200
15931,1103,12389
15932,1103,12390
15934,1103,12491
15935,1103,12552
15937,1103,12578
15941,1103,12713
15942,1103,12714
15943,1103,12731
15944,1103,12779
15945,1103,12859
15946,1103,12883
15949,1103,13030
15950,1103,13101
15951,1103,13194
15953,1103,13237
15954,1103,13249
15956,1103,13335
15960,1103,13768
15961,1103,13786
15964,1103,14537
15965,1103,14840
15966,1103,15169
15967,1103,15412
15971,1103,15557
15972,1103,15576
15976,1103,15695
15977,1103,15802
15978,1103,15830
15981,1103,16097
15982,1103,16265
15987,1103,16637
15989,1103,17557
15990,1103,17579
15992,1103,18106
15993,1103,19551
15994,1103,20473
15996,1103,20647
15998,1103,20764
15999,1103,20804
16002,1103,20860
16004,1103,20940
16005,1103,20965
16009,1103,21320
16012,1103,21859
16014,1103,22822
16016,1103,24482
16017,1103,24785
16018,1103,24875
16021,1103,24961
16022,1103,25091
16027,1103,25291
16028,1103,25369
16033,1103,28716
16035,1103,28917
16039,1103,29049
16040,1103,29075
16041,1103,29119
16043,1103,29208
16048,1103,29467
16050,1103,29791
16051,1103,30781
16052,1103,30844
16055,1103,31027
16058,1103,31133
16060,1103,31216
16061,1103,31500
16066,1103,32787
16067,1103,32934
16069,1103,33922
16073,1103,34224
16075,1103,34309
16077,1103,34549
16078,1103,34655
16080,1103,34772
16086,1103,35280
16088,1103,35320
16090,1103,35753
16092,1103,36236
16093,1103,36351
16094,1103,37100
16096,1103,37271
16097,1103,37282
16098,1103,37468
16099,1103,37497
16101,1103,37662
16102,1103,38040
16103,1103,38082
16107,1103,38880
16115,1103,39386
16120,1103,39737
16123,1103,41313
16124,1103,41327
16133,1103,41998
16141,1103,42861
16144,1103,43256
16145,1103,43350
16150,1103,43727
16155,1103,44217
16156,1103,44356
16161,1103,45352
16162,1103,45430
16163,1103,45474
16165,1103,45629
16166,1103,45758
16170,1103,46786
16171,1103,47147
16176,1103,47787
16177,1103,47869
16185,1103,48858
16187,1103,49425
16188,1103,49453
16190,1103,49505
16191,1103,49544
16193,1103,49666
16197,1103,49981
16198,1103,50010
16199,1103,50245
16201,1103,50300
16202,1103,50304
16203,1103,50309
16207,1103,50673
16213,1103,51167
16219,1103,52320
16220,1103,53356
16224,1103,55329
16232,1103,56655
16233,1103,56665
16242,1103,57344
16245,1103,57724
16246,1103,57866
16248,1103,58073
16252,1103,58453
16256,1103,59605
16272,1103,61568
16277,1103,62240
16278,1103,62955
16280,1103,64049
16341,1103,3257
16342,1103,6461
16343,1103,20562
16344,1140,714
16345,1140,1136
16346,1140,1239
16348,1140,1267
16349,1140,1680
16350,1140,1764
16351,1140,1820
16353,1140,2119
16354,1140,2603
16357,1140,3216
16358,1140,3267
16359,1140,3292
16360,1140,3303
16361,1140,3326
16362,1140,3327
16364,1140,3462
16367,1140,4651
16368,1140,4657
16370,1140,4788
16376,1140,5713
16378,1140,6461
16379,1140,6661
16380,1140,6663
16384,1140,6774
16385,1140,6830
16386,1140,7552
16387,1140,7713
16388,1140,8075
16389,1140,8218
16390,1140,8220
16394,1140,8359
16395,1140,8368
16397,1140,8400
16398,1140,8426
16399,1140,8447
16400,1140,8473
16401,1140,8529
16402,1140,8551
16406,1140,8708
16407,1140,8732
16408,1140,8758
16409,1140,8764
16410,1140,8767
16412,1140,8881
16413,1140,8932
16414,1140,9002
16415,1140,9009
16419,1140,9145
16421,1140,9299
16422,1140,9304
16423,1140,9498
16424,1140,9583
16427,1140,12552
16428,1140,12578
16431,1140,12713
16432,1140,12714
16433,1140,12731
16434,1140,12779
16435,1140,12859
16436,1140,12883
16439,1140,13030
16440,1140,13101
16441,1140,13194
16442,1140,13237
16443,1140,13249
16445,1140,13335
16447,1140,13786
16450,1140,14537
16451,1140,14840
16452,1140,15169
16455,1140,15576
16459,1140,15802
16460,1140,15830
16462,1140,16097
16463,1140,16265
16465,1140,16637
16467,1140,17557
16469,1140,19551
16470,1140,20473
16472,1140,20562
16473,1140,20647
16474,1140,20764
16475,1140,20804
16479,1140,20940
16482,1140,21859
16484,1140,22822
16485,1140,24482
16486,1140,24875
16488,1140,24961
16489,1140,25091
16494,1140,28917
16497,1140,29075
16498,1140,29119
16503,1140,29467
16504,1140,30844
16509,1140,31133
16511,1140,31500
16514,1140,32787
16515,1140,33763
16519,1140,34224
16522,1140,34549
16523,1140,34655
16524,1140,34772
16529,1140,35280
16531,1140,35320
16533,1140,35753
16534,1140,36351
16535,1140,37468
16536,1140,37662
16537,1140,38040
16538,1140,38082
16539,1140,38880
16545,1140,39386
16546,1140,39533
16550,1140,39737
16552,1140,41313
16557,1140,41998
16559,1140,42861
16562,1140,43350
16566,1140,43727
16569,1140,44217
16573,1140,45352
16574,1140,45430
16575,1140,45474
16576,1140,45629
16577,1140,45758
16579,1140,47147
16587,1140,48858
16589,1140,49453
16591,1140,49544
16593,1140,49666
16596,1140,49981
16597,1140,50010
16598,1140,50245
16600,1140,50300
16601,1140,50304
16605,1140,50673
16609,1140,51167
16613,1140,52320
16615,1140,55329
16620,1140,56655
16621,1140,56665
16628,1140,57344
16631,1140,58073
16644,1140,61568
16646,1140,62240
16647,1140,62955
16649,1140,64049
16689,1140,24785
16692,1239,174
16693,1239,209
16694,1239,286
16695,1239,702
16696,1239,714
16699,1239,577
16704,1239,1257
16705,1239,1267
16706,1239,1273
16707,1239,1299
16711,1239,1680
16712,1239,1764
16716,1239,1820
16718,1239,1836
16719,1239,1853
16721,1239,1916
16727,1239,2497
16729,1239,2603
16731,1239,2686
16732,1239,2687
16733,1239,2764
16735,1239,2828
16736,1239,2852
16740,1239,2914
16746,1239,3216
16747,1239,3223
16751,1239,3252
16753,1239,3257
16754,1239,3267
16755,1239,3292
16757,1239,3303
16758,1239,3320
16759,1239,3326
16760,1239,3327
16763,1239,3356
16766,1239,3462
16767,1239,3491
16771,1239,3741
16772,1239,3786
16778,1239,4515
16779,1239,4538
16782,1239,4651
16783,1239,4657
16786,1239,4766
16787,1239,4775
16788,1239,4780
16789,1239,4788
16791,1239,4826
16792,1239,4837
16800,1239,5400
16805,1239,5416
16812,1239,5511
16814,1239,5539
16816,1239,5578
16819,1239,5605
16823,1239,5713
16827,1239,6147
16831,1239,6453
16833,1239,6461
16834,1239,6619
16835,1239,6621
16837,1239,6661
16838,1239,6663
16842,1239,6697
16845,1239,6762
16847,1239,6774
16850,1239,6830
16852,1239,6866
16856,1239,7018
16858,1239,7195
16861,1239,7474
16867,1239,7545
16868,1239,7552
16870,1239,7642
16872,1239,7660
16873,1239,7713
16874,1239,7908
16876,1239,7922
16880,1239,8075
16881,1239,8151
16882,1239,8218
16883,1239,8220
16887,1239,8262
16900,1239,8368
16905,1239,8400
16907,1239,8426
16908,1239,8447
16910,1239,8452
16912,1239,8468
16914,1239,8473
16917,1239,8529
16920,1239,8544
16921,1239,8551
16926,1239,8612
16933,1239,8674
16938,1239,8732
16942,1239,8758
16943,1239,8763
16944,1239,8764
16945,1239,8767
16946,1239,8778
16958,1239,8881
16965,1239,8926
16966,1239,8932
16967,1239,8953
16970,1239,9002
16971,1239,9009
16977,1239,9044
16979,1239,9063
16981,1239,9116
16985,1239,9145
16994,1239,9268
16996,1239,9293
16997,1239,9299
16998,1239,9304
16999,1239,9318
17001,1239,9381
17002,1239,9498
17005,1239,9902
17008,1239,9957
17032,1239,11830
17035,1239,12189
17036,1239,12200
17038,1239,12297
17039,1239,12301
17040,1239,12303
17041,1239,12306
17049,1239,12390
17052,1239,12430
17057,1239,12491
17060,1239,12552
17063,1239,12578
17071,1239,12684
17074,1239,12713
17075,1239,12714
17076,1239,12731
17078,1239,12741
17080,1239,12779
17086,1239,12859
17088,1239,12883
17096,1239,12956
17097,1239,12963
17102,1239,13002
17103,1239,13004
17105,1239,13030
17110,1239,13101
17117,1239,13193
17118,1239,13194
17121,1239,13237
17122,1239,13249
17126,1239,13335
17131,1239,13489
17135,1239,13768
17136,1239,13786
17144,1239,14080
17145,1239,14178
17150,1239,14537
17154,1239,14840
17162,1239,15169
17166,1239,15433
17171,1239,15566
17172,1239,15576
17183,1239,15694
17184,1239,15695
17187,1239,15703
17193,1239,15802
17195,1239,15830
17200,1239,15958
17201,1239,15965
17207,1239,16097
17209,1239,16164
17214,1239,16265
17230,1239,17408
17233,1239,17557
17236,1239,17676
17237,1239,17709
17244,1239,18106
17263,1239,19551
17277,1239,20473
17278,1239,20485
17279,1239,20495
17284,1239,20562
17287,1239,20647
17288,1239,20676
17296,1239,20751
17297,1239,20764
17299,1239,20773
17301,1239,20804
17308,1239,20860
17314,1239,20940
17315,1239,21013
17328,1239,21385
17331,1239,21413
17344,1239,21859
17360,1239,22822
17366,1239,23487
17375,1239,24482
17376,1239,24516
17384,1239,24724
17385,1239,24730
17386,1239,24768
17390,1239,24875
17396,1239,24961
17400,1239,25091
17403,1239,25192
17407,1239,25248
17410,1239,25291
17411,1239,25369
17419,1239,25467
17429,1239,25818
17438,1239,27257
17447,1239,28716
17458,1239,28917
17465,1239,29014
17469,1239,29049
17472,1239,29075
17473,1239,29076
17477,1239,29119
17482,1239,29208
17483,1239,29226
17485,1239,29278
17486,1239,29286
17496,1239,29467
17507,1239,29791
17525,1239,30844
17532,1239,31027
17541,1239,31133
17542,1239,31216
17551,1239,31424
17553,1239,31463
17557,1239,31500
17559,1239,31529
17578,1239,32787
17581,1239,32934
17586,1239,33438
17590,1239,33763
17595,1239,33922
17607,1239,34224
17612,1239,34309
17619,1239,34549
17625,1239,34655
17631,1239,34772
17649,1239,35228
17653,1239,35266
17654,1239,35280
17658,1239,35320
17662,1239,35369
17670,1239,35699
17671,1239,35706
17674,1239,35753
17675,1239,35805
17682,1239,36236
17683,1239,36351
17688,1239,37100
17691,1239,37282
17692,1239,37468
17693,1239,37497
17695,1239,37662
17697,1239,37721
17699,1239,38001
17701,1239,38040
17702,1239,38082
17706,1239,38193
17712,1239,38880
17729,1239,39356
17731,1239,39386
17733,1239,39533
17736,1239,39572
17737,1239,39582
17748,1239,39737
17754,1239,39839
17784,1239,41313
17785,1239,41327
17809,1239,41998
17810,1239,42000
17822,1239,42473
17828,1239,42649
17829,1239,42652
17834,1239,42708
17839,1239,42861
17852,1239,43256
17856,1239,43350
17869,1239,43578
17875,1239,43727
17891,1239,44356
17910,1239,44901
17917,1239,45352
17918,1239,45430
17919,1239,45474
17922,1239,45629
17924,1239,45758
17938,1239,47147
17958,1239,47787
17959,1239,47794
17961,1239,47869
17964,1239,47973
17985,1239,48452
17993,1239,48858
18014,1239,49425
18015,1239,49453
18017,1239,49505
18020,1239,49544
18025,1239,49666
18035,1239,49981
18036,1239,50010
18037,1239,50020
18043,1239,50245
18048,1239,50300
18049,1239,50304
18055,1239,50509
18060,1239,50673
18079,1239,51167
18086,1239,51375
18089,1239,51430
18108,1239,52320
18109,1239,52468
18134,1239,55329
18137,1239,55720
18139,1239,55805
18154,1239,56655
18155,1239,56665
18169,1239,57344
18179,1239,57704
18180,1239,57724
18182,1239,57811
18187,1239,58057
18188,1239,58073
18198,1239,58453
18200,1239,58601
18202,1239,58715
18204,1239,58952
18209,1239,59507
18211,1239,59605
18219,1239,59796
18235,1239,60171
18240,1239,60268
18241,1239,60280
18274,1239,61317
18279,1239,61568
18295,1239,62240
18302,1239,62416
18304,1239,62955
18315,1239,63956
18316,1239,64049
18803,1267,702
18804,1267,714
18810,1267,1680
18811,1267,1764
18812,1267,1820
18814,1267,1836
18817,1267,2119
18819,1267,2603
18822,1267,2686
18825,1267,2856
18829,1267,3209
18832,1267,3216
18833,1267,3223
18836,1267,3267
18837,1267,3269
18838,1267,3302
18839,1267,3303
18840,1267,3326
18841,1267,3327
18843,1267,3462
18844,1267,3741
18846,1267,4134
18849,1267,4637
18850,1267,4651
18851,1267,4657
18853,1267,4766
18854,1267,4788
18860,1267,5400
18864,1267,5416
18870,1267,5578
18873,1267,5605
18876,1267,5713
18878,1267,6461
18879,1267,6661
18880,1267,6663
18886,1267,6774
18888,1267,6866
18892,1267,7195
18895,1267,7552
18896,1267,7642
18897,1267,7713
18899,1267,8075
18900,1267,8218
18901,1267,8220
18904,1267,8262
18915,1267,8359
18917,1267,8368
18922,1267,8400
18924,1267,8426
18925,1267,8447
18926,1267,8449
18927,1267,8452
18928,1267,8455
18930,1267,8468
18932,1267,8473
18934,1267,8529
18936,1267,8544
18937,1267,8551
18940,1267,8595
18941,1267,8607
18942,1267,8612
18948,1267,8657
18951,1267,8681
18953,1267,8708
18955,1267,8732
18958,1267,8758
18959,1267,8763
18960,1267,8764
18961,1267,8767
18962,1267,8781
18968,1267,8881
18973,1267,8926
18974,1267,8932
18975,1267,8953
18976,1267,8966
18978,1267,9002
18979,1267,9009
18983,1267,9044
18985,1267,9063
18987,1267,9116
18990,1267,9145
18994,1267,9304
18995,1267,9318
18997,1267,9381
18998,1267,9498
18999,1267,9505
19003,1267,10158
19005,1267,10282
19006,1267,10310
19008,1267,11845
19010,1267,12189
19011,1267,12200
19012,1267,12297
19013,1267,12301
19014,1267,12306
19018,1267,12389
19019,1267,12390
19024,1267,12491
19026,1267,12552
19029,1267,12578
19035,1267,12684
19038,1267,12713
19039,1267,12714
19040,1267,12731
19042,1267,12741
19044,1267,12779
19048,1267,12859
19049,1267,12874
19051,1267,12883
19060,1267,13002
19062,1267,13030
19065,1267,13101
19071,1267,13193
19072,1267,13194
19075,1267,13237
19077,1267,13249
19079,1267,13335
19084,1267,13768
19085,1267,13786
19091,1267,14537
19094,1267,14840
19097,1267,15169
19103,1267,15557
19104,1267,15576
19110,1267,15695
19116,1267,15802
19117,1267,15830
19122,1267,15958
19124,1267,15965
19131,1267,16097
19133,1267,16164
19135,1267,16265
19143,1267,16637
19147,1267,17494
19148,1267,17557
19152,1267,18001
19154,1267,18106
19159,1267,19551
19161,1267,19711
19165,1267,20473
19166,1267,20485
19167,1267,20495
19169,1267,20562
19172,1267,20647
19174,1267,20676
19180,1267,20764
19182,1267,20773
19184,1267,20804
19192,1267,20928
19194,1267,20940
19195,1267,21013
19205,1267,21385
19214,1267,21859
19215,1267,22356
19218,1267,22822
19221,1267,23576
19228,1267,24482
19234,1267,24724
19235,1267,24730
19237,1267,24875
19239,1267,24961
19243,1267,25091
19250,1267,25291
19251,1267,25369
19261,1267,25818
19268,1267,28663
19270,1267,28716
19279,1267,28917
19283,1267,29014
19287,1267,29049
19289,1267,29075
19290,1267,29076
19294,1267,29119
19298,1267,29208
19300,1267,29286
19305,1267,29467
19308,1267,29550
19315,1267,29791
19316,1267,29838
19322,1267,30781
19324,1267,30844
19327,1267,30990
19330,1267,31027
19339,1267,31133
19342,1267,31216
19349,1267,31463
19352,1267,31500
19353,1267,31529
19363,1267,32787
19364,1267,32934
19366,1267,33438
19367,1267,33763
19379,1267,34224
19384,1267,34309
19389,1267,34549
19395,1267,34772
19409,1267,35228
19410,1267,35266
19411,1267,35280
19413,1267,35320
19423,1267,35753
19426,1267,35805
19428,1267,36236
19429,1267,36351
19435,1267,36944
19436,1267,36994
19439,1267,37100
19443,1267,37271
19444,1267,37282
19445,1267,37468
19446,1267,37497
19447,1267,37558
19450,1267,37662
19453,1267,37721
19454,1267,38040
19455,1267,38082
19460,1267,38193
19461,1267,38195
19464,1267,38880
19480,1267,39356
19482,1267,39386
19487,1267,39582
19496,1267,39737
19508,1267,41095
19514,1267,41313
19515,1267,41327
19534,1267,41998
19544,1267,42473
19552,1267,42649
19554,1267,42652
19558,1267,42708
19562,1267,42861
19570,1267,43350
19576,1267,43727
19588,1267,44356
19598,1267,44814
19599,1267,44901
19605,1267,45147
19606,1267,45352
19607,1267,45474
19609,1267,45629
19610,1267,45758
19613,1267,46786
19614,1267,46844
19615,1267,47147
19629,1267,47787
19630,1267,47794
19635,1267,47869
19636,1267,47872
19655,1267,48858
19665,1267,49425
19667,1267,49544
19669,1267,49666
19674,1267,49981
19675,1267,50010
19678,1267,50107
19682,1267,50245
19684,1267,50300
19685,1267,50304
19696,1267,50673
19710,1267,51167
19715,1267,51407
19729,1267,52320
19734,1267,53264
19741,1267,55329
19743,1267,55805
19752,1267,56655
19753,1267,56665
19764,1267,57344
